"FullName","Account","AccessRights"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\levels\medium-sec.ps1","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\levels\medium-sec.ps1","AUTORITE NT\Utilisateurs authentifiés","Read, Synchronize"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\levels\medium-sec.ps1","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\levels\medium-sec.ps1","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\levels\medium-sec.ps1","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\levels\medium-sec.ps1","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log","AUTORITE NT\Système","DeleteSubdirectoriesAndFiles, ReadAndExecute, ChangePermissions, TakeOwnership, Synchronize"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log","AUTORITE NT\Système","DeleteSubdirectoriesAndFiles, ChangePermissions, TakeOwnership, Synchronize, GenericAll"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log","AUTORITE NT\Système","DeleteSubdirectoriesAndFiles, ReadAndExecute, ChangePermissions, TakeOwnership, Synchronize"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log","AUTORITE NT\Utilisateurs authentifiés","Read, Synchronize"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log","AUTORITE NT\Utilisateurs authentifiés","GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log","AUTORITE NT\Utilisateurs authentifiés","Read, Synchronize"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log","BUILTIN\Administrateurs","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log","BUILTIN\Utilisateurs","Synchronize, GenericExecute"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log","BUILTIN\Utilisateurs","ExecuteFile, ReadAttributes, ReadPermissions, Synchronize"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log","BUILTIN\Utilisateurs","Write, ReadPermissions, Synchronize"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log","BUILTIN\Utilisateurs","Write, Synchronize, GenericWrite"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log","BUILTIN\Utilisateurs","ReadAndExecute, Synchronize, GenericAll"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log","BUILTIN\Utilisateurs","GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log","BUILTIN\Utilisateurs","Read, Synchronize, GenericRead"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log","BUILTIN\Utilisateurs","ReadAndExecute, Synchronize, GenericAll"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log","BUILTIN\Utilisateurs","Write, Synchronize, GenericWrite"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log","BUILTIN\Utilisateurs","Read, Synchronize, GenericRead"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log","BUILTIN\Utilisateurs","ListDirectory, CreateFiles, AppendData, ExecuteFile, Synchronize"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log","BUILTIN\Utilisateurs","GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log","BUILTIN\Utilisateurs","Read, Synchronize"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log\log.txt","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log\log.txt","AUTORITE NT\Système","DeleteSubdirectoriesAndFiles, ReadAndExecute, ChangePermissions, TakeOwnership, Synchronize"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log\log.txt","AUTORITE NT\Utilisateurs authentifiés","Read, Synchronize"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log\log.txt","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log\log.txt","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\log\log.txt","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\NTFS.ps1","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\NTFS.ps1","AUTORITE NT\Système","DeleteSubdirectoriesAndFiles, ReadAndExecute, ChangePermissions, TakeOwnership, Synchronize"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\NTFS.ps1","AUTORITE NT\Utilisateurs authentifiés","Read, Synchronize"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\NTFS.ps1","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\NTFS.ps1","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\NTFS.ps1","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\NTFS.ps1","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\NTFSProjectFiles\NTFSProject\NTFS.ps1","BUILTIN\Utilisateurs","FullControl"
